type,storm,discount,climate,hazard,cost,benefit,ratio,net,ecosystem,net_ecosystem
NBA,50,3,2030,total,1017.348462,240.1179436,0.236023302,-777.2305184,69.60482584,-707.6256926
CCA,75,3,2030,total,1153.096384,283.0623381,0.245480206,-870.0340459,0,-870.0340459
NBA,75,3,2030,total,1017.348462,233.3304465,0.22935155,-784.0180155,69.60482584,-714.4131896
CCA,100,3,2030,total,1153.096384,279.4698899,0.242364727,-873.6264941,0,-873.6264941
NBA,100,3,2030,total,1017.348462,229.936698,0.226015674,-787.411764,69.60482584,-717.8069381
CCA,200,3,2030,total,1153.096384,274.0812175,0.237691507,-879.0151665,0,-879.0151665
NBA,200,3,2030,total,1017.348462,224.8460752,0.221011859,-792.5023868,69.60482584,-722.8975609
CCA,20,3,2060,total,1153.096384,218.2901095,0.189307774,-934.8062745,0,-934.8062745
NBA,20,3,2060,total,1017.348462,184.2071416,0.181065926,-833.1413204,69.60482584,-763.5364946
CCA,50,3,2060,total,1153.096384,200.684323,0.174039504,-952.412061,0,-952.412061
NBA,50,3,2060,total,1017.348462,167.7431427,0.164882682,-849.6053193,69.60482584,-780.0004935
CCA,75,3,2060,total,1153.096384,196.771926,0.170646555,-956.324458,0,-956.324458
NBA,75,3,2060,total,1017.348462,164.0844762,0.161286405,-853.2639858,69.60482584,-783.6591599
CCA,100,3,2060,total,1153.096384,194.8157275,0.168950081,-958.2806565,0,-958.2806565
NBA,100,3,2060,total,1017.348462,162.255143,0.159488267,-855.093319,69.60482584,-785.4884931
CCA,200,3,2060,total,1153.096384,191.8814297,0.166405369,-961.2149543,0,-961.2149543
NBA,200,3,2060,total,1017.348462,159.5111432,0.156791059,-857.8373188,69.60482584,-788.232493
CCA,20,3,2100,total,1153.096384,74.50774491,0.064615366,-1078.588639,0,-1078.588639
NBA,20,3,2100,total,1017.348462,62.63776184,0.061569624,-954.7107002,69.60482584,-885.1058743
CCA,50,3,2100,total,1153.096384,66.67194265,0.057819922,-1086.424441,0,-1086.424441
NBA,50,3,2100,total,1017.348462,55.76135484,0.054810477,-961.5871072,69.60482584,-891.9822813
CCA,75,3,2100,total,1153.096384,64.93065326,0.056309823,-1088.165731,0,-1088.165731
NBA,75,3,2100,total,1017.348462,54.23326439,0.053308445,-963.1151976,69.60482584,-893.5103718
CCA,100,3,2100,total,1153.096384,64.06000857,0.055554774,-1089.036375,0,-1089.036375
NBA,100,3,2100,total,1017.348462,53.46921917,0.052557429,-963.8792428,69.60482584,-894.274417
CCA,200,3,2100,total,1153.096384,62.75404153,0.0544222,-1090.342342,0,-1090.342342
NBA,200,3,2100,total,1017.348462,52.32315134,0.051430904,-965.0253107,69.60482584,-895.4204848
CCA,20,3,Current,total,1153.096384,43.55812908,0.037774925,-1109.538255,0,-1109.538255
NBA,20,3,Current,total,1017.348462,39.40361449,0.038731679,-977.9448475,69.60482584,-908.3400217
CCA,50,3,Current,total,1153.096384,17.42325163,0.01510997,-1135.673132,0,-1135.673132
NBA,50,3,Current,total,1017.348462,15.76144579,0.015492672,-1001.587016,69.60482584,-931.9821904
CCA,75,3,Current,total,1153.096384,11.61550109,0.010073313,-1141.480883,0,-1141.480883
NBA,75,3,Current,total,1017.348462,10.50763053,0.010328448,-1006.840831,69.60482584,-937.2360056
CCA,100,3,Current,total,1153.096384,8.711625815,0.007554985,-1144.384758,0,-1144.384758
NBA,100,3,Current,total,1017.348462,7.880722897,0.007746336,-1009.467739,69.60482584,-939.8629133
CCA,200,3,Current,total,1153.096384,4.355812908,0.003777492,-1148.740571,0,-1148.740571
NBA,200,3,Current,total,1017.348462,3.940361449,0.003873168,-1013.408101,69.60482584,-943.8032747
CCA,20,3,total,total,1153.096384,3574.885914,3.100249002,2421.78953,0,2421.78953
NBA,20,3,total,total,1017.348462,3234.191552,3.179040096,2216.84309,69.60482584,2286.447916
CCA,50,3,total,total,1153.096384,1893.994341,1.642529079,740.8979571,0,740.8979571
NBA,50,3,total,total,1017.348462,1675.765197,1.647189001,658.4167347,69.60482584,728.0215605
CCA,75,3,total,total,1153.096384,1520.462881,1.318591318,367.3664966,0,367.3664966
NBA,75,3,total,total,1017.348462,1329.448229,1.306777646,312.0997667,69.60482584,381.7045925
CCA,100,3,total,total,1153.096384,1333.69715,1.156622438,180.6007663,0,180.6007663
NBA,100,3,total,total,1017.348462,1156.289745,1.136571969,138.9412827,69.60482584,208.5461086
CCA,200,3,total,total,1153.096384,1053.548555,0.913669117,-99.54782907,0,-99.54782907
NBA,200,3,total,total,1017.348462,896.5520188,0.881263453,-120.7964432,69.60482584,-51.19161738
CCA,20,5,2030,total,1153.096384,237.1391522,0.205654233,-915.9572318,0,-915.9572318
NBA,20,5,2030,total,1017.348462,198.9727414,0.195579734,-818.3757206,42.42704321,-775.9486773
CCA,50,5,2030,total,1153.096384,213.3707583,0.185041564,-939.7256257,0,-939.7256257
NBA,50,5,2030,total,1017.348462,176.5189866,0.173508874,-840.8294754,42.42704321,-798.4024322
CCA,75,5,2030,total,1153.096384,208.088893,0.180460971,-945.007491,0,-945.007491
NBA,75,5,2030,total,1017.348462,171.5292633,0.168604239,-845.8191987,42.42704321,-803.3921555
CCA,100,5,2030,total,1153.096384,205.4479603,0.178170674,-947.6484237,0,-947.6484237
NBA,100,5,2030,total,1017.348462,169.0344016,0.166151921,-848.3140604,42.42704321,-805.8870172
CCA,200,5,2030,total,1153.096384,201.4865613,0.17473523,-951.6098227,0,-951.6098227
NBA,200,5,2030,total,1017.348462,165.2921092,0.162473445,-852.0563528,42.42704321,-809.6293096
CCA,20,5,2060,total,1153.096384,90.12362211,0.078157926,-1062.972762,0,-1062.972762
NBA,20,5,2060,total,1017.348462,76.0520706,0.074755183,-941.2963914,42.42704321,-898.8693482
CCA,50,5,2060,total,1153.096384,82.85486746,0.071854243,-1070.241517,0,-1070.241517
NBA,50,5,2060,total,1017.348462,69.25471629,0.068073742,-948.0937457,42.42704321,-905.6667025
CCA,75,5,2060,total,1153.096384,81.23958865,0.070453424,-1071.856795,0,-1071.856795
NBA,75,5,2060,total,1017.348462,67.74419311,0.066588977,-949.6042689,42.42704321,-907.1772257
CCA,100,5,2060,total,1153.096384,80.43194924,0.069753015,-1072.664435,0,-1072.664435
NBA,100,5,2060,total,1017.348462,66.98893152,0.065846594,-950.3595305,42.42704321,-907.9324873
CCA,200,5,2060,total,1153.096384,79.22049013,0.068702401,-1073.875894,0,-1073.875894
NBA,200,5,2060,total,1017.348462,65.85603914,0.064733021,-951.4924229,42.42704321,-909.0653797
CCA,20,5,2100,total,1153.096384,14.25354935,0.012361108,-1138.842835,0,-1138.842835
NBA,20,5,2100,total,1017.348462,11.9827869,0.011778449,-1005.365675,42.42704321,-962.9386319
CCA,50,5,2100,total,1153.096384,12.75453748,0.01106112,-1140.341847,0,-1140.341847
NBA,50,5,2100,total,1017.348462,10.66731014,0.010485404,-1006.681152,42.42704321,-964.2541086
CCA,75,5,2100,total,1153.096384,12.42142373,0.010772234,-1140.67496,0,-1140.67496
NBA,75,5,2100,total,1017.348462,10.37498197,0.010198061,-1006.97348,42.42704321,-964.5464368
CCA,100,5,2100,total,1153.096384,12.25486685,0.010627791,-1140.841517,0,-1140.841517
NBA,100,5,2100,total,1017.348462,10.22881789,0.01005439,-1007.119644,42.42704321,-964.6926009
CCA,200,5,2100,total,1153.096384,12.00503154,0.010411126,-1141.091352,0,-1141.091352
NBA,200,5,2100,total,1017.348462,10.00957176,0.009838882,-1007.33889,42.42704321,-964.911847
CCA,20,5,Current,total,1153.096384,43.55812908,0.037774925,-1109.538255,0,-1109.538255
NBA,20,5,Current,total,1017.348462,39.40361449,0.038731679,-977.9448475,42.42704321,-935.5178043
CCA,50,5,Current,total,1153.096384,17.42325163,0.01510997,-1135.673132,0,-1135.673132
NBA,50,5,Current,total,1017.348462,15.76144579,0.015492672,-1001.587016,42.42704321,-959.159973
CCA,75,5,Current,total,1153.096384,11.61550109,0.010073313,-1141.480883,0,-1141.480883
NBA,75,5,Current,total,1017.348462,10.50763053,0.010328448,-1006.840831,42.42704321,-964.4137883
CCA,100,5,Current,total,1153.096384,8.711625815,0.007554985,-1144.384758,0,-1144.384758
NBA,100,5,Current,total,1017.348462,7.880722897,0.007746336,-1009.467739,42.42704321,-967.0406959
CCA,200,5,Current,total,1153.096384,4.355812908,0.003777492,-1148.740571,0,-1148.740571
NBA,200,5,Current,total,1017.348462,3.940361449,0.003873168,-1013.408101,42.42704321,-970.9810573
CCA,20,5,total,total,1153.096384,2070.335451,1.795457414,917.2390674,0,917.2390674
NBA,20,5,total,total,1017.348462,1878.616853,1.846581504,861.2683912,42.42704321,903.6954344
CCA,50,5,total,total,1153.096384,1096.483994,0.950904026,-56.61238956,0,-56.61238956
NBA,50,5,total,total,1017.348462,972.3038866,0.955723553,-45.0445754,42.42704321,-2.617532191
CCA,75,5,total,total,1153.096384,880.0725595,0.763225496,-273.0238245,0,-273.0238245
NBA,75,5,total,total,1017.348462,770.9010051,0.757755119,-246.4474569,42.42704321,-204.0204137
CCA,100,5,total,total,1153.096384,771.8668421,0.669386231,-381.2295419,0,-381.2295419
NBA,100,5,total,total,1017.348462,670.1995644,0.658770902,-347.1488976,42.42704321,-304.7218544
CCA,200,5,total,total,1153.096384,609.5582659,0.528627333,-543.5381181,0,-543.5381181
NBA,200,5,total,total,1017.348462,519.1474033,0.510294577,-498.2010587,42.42704321,-455.7740155
CCA,20,6,2030,total,1153.096384,203.769042,0.176714666,-949.327342,0,-949.327342
NBA,20,6,2030,total,1017.348462,170.9733907,0.168057846,-846.3750713,34.93587381,-811.4391975
CCA,50,6,2030,total,1153.096384,183.3453254,0.159002602,-969.7510586,0,-969.7510586
NBA,50,6,2030,total,1017.348462,151.6793177,0.149092787,-865.6691443,34.93587381,-830.7332705
CCA,75,6,2030,total,1153.096384,178.8067216,0.155066588,-974.2896624,0,-974.2896624
NBA,75,6,2030,total,1017.348462,147.3917459,0.14487833,-869.9567161,34.93587381,-835.0208423
CCA,100,6,2030,total,1153.096384,176.5374198,0.153098581,-976.5589642,0,-976.5589642
NBA,100,6,2030,total,1017.348462,145.24796,0.142771101,-872.100502,34.93587381,-837.1646282
CCA,200,6,2030,total,1153.096384,173.133467,0.15014657,-979.962917,0,-979.962917
NBA,200,6,2030,total,1017.348462,142.0322812,0.139610258,-875.3161808,34.93587381,-840.380307
CCA,20,6,2060,total,1153.096384,58.27423661,0.050537177,-1094.822147,0,-1094.822147
NBA,20,6,2060,total,1017.348462,49.17552416,0.048336952,-968.1729378,34.93587381,-933.237064
CCA,50,6,2060,total,1153.096384,53.57423545,0.046461195,-1099.522149,0,-1099.522149
NBA,50,6,2060,total,1017.348462,44.78033204,0.04401671,-972.56813,34.93587381,-937.6322562
CCA,75,6,2060,total,1153.096384,52.52979074,0.045555421,-1100.566593,0,-1100.566593
NBA,75,6,2060,total,1017.348462,43.80362269,0.043056656,-973.5448393,34.93587381,-938.6089655
CCA,100,6,2060,total,1153.096384,52.00756839,0.045102534,-1101.088816,0,-1101.088816
NBA,100,6,2060,total,1017.348462,43.31526801,0.042576629,-974.033194,34.93587381,-939.0973202
CCA,200,6,2060,total,1153.096384,51.22423487,0.044423203,-1101.872149,0,-1101.872149
NBA,200,6,2060,total,1017.348462,42.58273599,0.041856589,-974.765726,34.93587381,-939.8298522
CCA,20,6,2100,total,1153.096384,6.308096535,0.005470572,-1146.788287,0,-1146.788287
NBA,20,6,2100,total,1017.348462,5.303140619,0.005212708,-1012.045321,34.93587381,-977.1094476
CCA,50,6,2100,total,1153.096384,5.644689032,0.004895245,-1147.451695,0,-1147.451695
NBA,50,6,2100,total,1017.348462,4.720959005,0.004640454,-1012.627503,34.93587381,-977.6916292
CCA,75,6,2100,total,1153.096384,5.497265142,0.004767394,-1147.599119,0,-1147.599119
NBA,75,6,2100,total,1017.348462,4.591585313,0.004513287,-1012.756877,34.93587381,-977.8210029
CCA,100,6,2100,total,1153.096384,5.423553197,0.004703469,-1147.672831,0,-1147.672831
NBA,100,6,2100,total,1017.348462,4.526898467,0.004449703,-1012.821564,34.93587381,-977.8856897
CCA,200,6,2100,total,1153.096384,5.31298528,0.004607581,-1147.783399,0,-1147.783399
NBA,200,6,2100,total,1017.348462,4.429868198,0.004354327,-1012.918594,34.93587381,-977.98272
CCA,20,6,Current,total,1153.096384,43.55812908,0.037774925,-1109.538255,0,-1109.538255
NBA,20,6,Current,total,1017.348462,39.40361449,0.038731679,-977.9448475,34.93587381,-943.0089737
CCA,50,6,Current,total,1153.096384,17.42325163,0.01510997,-1135.673132,0,-1135.673132
NBA,50,6,Current,total,1017.348462,15.76144579,0.015492672,-1001.587016,34.93587381,-966.6511424
CCA,75,6,Current,total,1153.096384,11.61550109,0.010073313,-1141.480883,0,-1141.480883
NBA,75,6,Current,total,1017.348462,10.50763053,0.010328448,-1006.840831,34.93587381,-971.9049577
CCA,100,6,Current,total,1153.096384,8.711625815,0.007554985,-1144.384758,0,-1144.384758
NBA,100,6,Current,total,1017.348462,7.880722897,0.007746336,-1009.467739,34.93587381,-974.5318653
CCA,200,6,Current,total,1153.096384,4.355812908,0.003777492,-1148.740571,0,-1148.740571
NBA,200,6,Current,total,1017.348462,3.940361449,0.003873168,-1013.408101,34.93587381,-978.4722267
CCA,20,6,total,total,1153.096384,1686.612765,1.462681514,533.5163806,0,533.5163806
NBA,20,6,total,total,1017.348462,1530.00064,1.503910113,512.6521784,34.93587381,547.5880522
CCA,50,6,total,total,1153.096384,899.1686051,0.779786163,-253.9277789,0,-253.9277789
NBA,50,6,total,total,1017.348462,796.6788364,0.783093371,-220.6696256,34.93587381,-185.7337518
CCA,75,6,total,total,1153.096384,724.1810141,0.628031641,-428.9153699,0,-428.9153699
NBA,75,6,total,total,1017.348462,633.7184355,0.622911873,-383.6300265,34.93587381,-348.6941527
CCA,100,6,total,total,1153.096384,636.6872186,0.55215438,-516.4091654,0,-516.4091654
NBA,100,6,total,total,1017.348462,552.238235,0.542821123,-465.110227,34.93587381,-430.1743532
CCA,200,6,total,total,1153.096384,505.4465253,0.438338488,-647.6498587,0,-647.6498587
NBA,200,6,total,total,1017.348462,430.0179344,0.422685,-587.3305276,34.93587381,-552.3946538
CCA,20,0,2030,wave,1153.096384,85.72107266,0.074339902,-1067.375311,0,-1067.375311
NBA,20,0,2030,wave,1017.348462,81.55503347,0.080164306,-935.7934285,214.4664538,-721.3269747
CCA,50,0,2030,wave,1153.096384,34.28842906,0.029735961,-1118.807955,0,-1118.807955
NBA,50,0,2030,wave,1017.348462,32.62201339,0.032065722,-984.7264486,214.4664538,-770.2599948
CCA,75,0,2030,wave,1153.096384,22.85895271,0.019823974,-1130.237431,0,-1130.237431
NBA,75,0,2030,wave,1017.348462,21.74800892,0.021377148,-995.6004531,214.4664538,-781.1339992
CCA,100,0,2030,wave,1153.096384,17.14421453,0.01486798,-1135.952169,0,-1135.952169
NBA,100,0,2030,wave,1017.348462,16.31100669,0.016032861,-1001.037455,214.4664538,-786.5710015
CCA,200,0,2030,wave,1153.096384,8.572107266,0.00743399,-1144.524277,0,-1144.524277
NBA,200,0,2030,wave,1017.348462,8.155503347,0.008016431,-1009.192959,214.4664538,-794.7265048
CCA,20,0,2060,wave,1153.096384,110.8555694,0.096137297,-1042.240815,0,-1042.240815
NBA,20,0,2060,wave,1017.348462,105.9642663,0.104157297,-911.3841957,214.4664538,-696.9177419
CCA,50,0,2060,wave,1153.096384,44.34222777,0.038454919,-1108.754156,0,-1108.754156
NBA,50,0,2060,wave,1017.348462,42.38570652,0.041662919,-974.9627555,214.4664538,-760.4963017
CCA,75,0,2060,wave,1153.096384,29.56148518,0.025636613,-1123.534899,0,-1123.534899
NBA,75,0,2060,wave,1017.348462,28.25713768,0.027775279,-989.0913243,214.4664538,-774.6248705
CCA,100,0,2060,wave,1153.096384,22.17111389,0.019227459,-1130.92527,0,-1130.92527
NBA,100,0,2060,wave,1017.348462,21.19285326,0.020831459,-996.1556087,214.4664538,-781.6891549
CCA,200,0,2060,wave,1153.096384,11.08555694,0.00961373,-1142.010827,0,-1142.010827
NBA,200,0,2060,wave,1017.348462,10.59642663,0.01041573,-1006.752035,214.4664538,-792.2855815
CCA,20,0,2100,wave,1153.096384,150.2934127,0.130338985,-1002.802971,0,-1002.802971
NBA,20,0,2100,wave,1017.348462,140.4098524,0.138015496,-876.9386096,214.4664538,-662.4721558
CCA,50,0,2100,wave,1153.096384,60.11736507,0.052135594,-1092.979019,0,-1092.979019
NBA,50,0,2100,wave,1017.348462,56.16394095,0.055206198,-961.1845211,214.4664538,-746.7180672
CCA,75,0,2100,wave,1153.096384,40.07824338,0.034757063,-1113.018141,0,-1113.018141
NBA,75,0,2100,wave,1017.348462,37.4426273,0.036804132,-979.9058347,214.4664538,-765.4393809
CCA,100,0,2100,wave,1153.096384,30.05868254,0.026067797,-1123.037701,0,-1123.037701
NBA,100,0,2100,wave,1017.348462,28.08197047,0.027603099,-989.2664915,214.4664538,-774.8000377
CCA,200,0,2100,wave,1153.096384,15.02934127,0.013033899,-1138.067043,0,-1138.067043
NBA,200,0,2100,wave,1017.348462,14.04098524,0.01380155,-1003.307477,214.4664538,-788.8410229
CCA,20,0,Current,wave,1153.096384,43.52905609,0.037749712,-1109.567328,0,-1109.567328
NBA,20,0,Current,wave,1017.348462,39.35696131,0.038685822,-977.9915007,214.4664538,-763.5250469
CCA,50,0,Current,wave,1153.096384,17.41162244,0.015099885,-1135.684762,0,-1135.684762
NBA,50,0,Current,wave,1017.348462,15.74278452,0.015474329,-1001.605677,214.4664538,-787.1392237
CCA,75,0,Current,wave,1153.096384,11.60774829,0.01006659,-1141.488636,0,-1141.488636
NBA,75,0,Current,wave,1017.348462,10.49518968,0.010316219,-1006.853272,214.4664538,-792.3868185
CCA,100,0,Current,wave,1153.096384,8.705811218,0.007549942,-1144.390573,0,-1144.390573
NBA,100,0,Current,wave,1017.348462,7.871392261,0.007737164,-1009.47707,214.4664538,-795.0106159
CCA,200,0,Current,wave,1153.096384,4.352905609,0.003774971,-1148.743478,0,-1148.743478
NBA,200,0,Current,wave,1017.348462,3.935696131,0.003868582,-1013.412766,214.4664538,-798.946312
CCA,20,0,total,wave,1153.096384,9323.637546,8.085739992,8170.541162,0,8170.541162
NBA,20,0,total,wave,1017.348462,8818.550271,8.668170838,7801.201809,214.4664538,8015.668263
CCA,50,0,total,wave,1153.096384,3729.455019,3.234295997,2576.358635,0,2576.358635
NBA,50,0,total,wave,1017.348462,3527.420108,3.467268335,2510.071646,214.4664538,2724.5381
CCA,75,0,total,wave,1153.096384,2486.303346,2.156197331,1333.206962,0,1333.206962
NBA,75,0,total,wave,1017.348462,2351.613406,2.311512224,1334.264944,214.4664538,1548.731397
CCA,100,0,total,wave,1153.096384,1864.727509,1.617147998,711.6311253,0,711.6311253
NBA,100,0,total,wave,1017.348462,1763.710054,1.733634168,746.3615922,214.4664538,960.828046
CCA,200,0,total,wave,1153.096384,932.3637546,0.808573999,-220.7326294,0,-220.7326294
NBA,200,0,total,wave,1017.348462,881.8550271,0.866817084,-135.4934349,214.4664538,78.97301891
CCA,20,1,2030,wave,1153.096384,73.10475338,0.063398649,-1079.991631,0,-1079.991631
NBA,20,1,2030,wave,1017.348462,69.55186658,0.068365825,-947.7965954,138.7823336,-809.0142618
CCA,50,1,2030,wave,1153.096384,29.24190135,0.02535946,-1123.854483,0,-1123.854483
NBA,50,1,2030,wave,1017.348462,27.82074663,0.02734633,-989.5277154,138.7823336,-850.7453818
CCA,75,1,2030,wave,1153.096384,19.4946009,0.016906307,-1133.601783,0,-1133.601783
NBA,75,1,2030,wave,1017.348462,18.54716442,0.018230887,-998.8012976,138.7823336,-860.018964
CCA,100,1,2030,wave,1153.096384,14.62095068,0.01267973,-1138.475433,0,-1138.475433
NBA,100,1,2030,wave,1017.348462,13.91037332,0.013673165,-1003.438089,138.7823336,-864.6557551
CCA,200,1,2030,wave,1153.096384,7.310475338,0.006339865,-1145.785909,0,-1145.785909
NBA,200,1,2030,wave,1017.348462,6.955186658,0.006836582,-1010.393275,138.7823336,-871.6109417
CCA,20,1,2060,wave,1153.096384,70.14138274,0.060828725,-1082.955001,0,-1082.955001
NBA,20,1,2060,wave,1017.348462,67.04652005,0.065903201,-950.3019419,138.7823336,-811.5196083
CCA,50,1,2060,wave,1153.096384,28.0565531,0.02433149,-1125.039831,0,-1125.039831
NBA,50,1,2060,wave,1017.348462,26.81860802,0.02636128,-990.529854,138.7823336,-851.7475204
CCA,75,1,2060,wave,1153.096384,18.70436873,0.016220993,-1134.392015,0,-1134.392015
NBA,75,1,2060,wave,1017.348462,17.87907201,0.017574187,-999.46939,138.7823336,-860.6870564
CCA,100,1,2060,wave,1153.096384,14.02827655,0.012165745,-1139.068107,0,-1139.068107
NBA,100,1,2060,wave,1017.348462,13.40930401,0.01318064,-1003.939158,138.7823336,-865.1568244
CCA,200,1,2060,wave,1153.096384,7.014138274,0.006082872,-1146.082246,0,-1146.082246
NBA,200,1,2060,wave,1017.348462,6.704652005,0.00659032,-1010.64381,138.7823336,-871.8614764
CCA,20,1,2100,wave,1153.096384,63.87071835,0.055390615,-1089.225666,0,-1089.225666
NBA,20,1,2100,wave,1017.348462,59.67046709,0.058652929,-957.6779949,138.7823336,-818.8956613
CCA,50,1,2100,wave,1153.096384,25.54828734,0.022156246,-1127.548097,0,-1127.548097
NBA,50,1,2100,wave,1017.348462,23.86818683,0.023461172,-993.4802752,138.7823336,-854.6979416
CCA,75,1,2100,wave,1153.096384,17.03219156,0.014770831,-1136.064192,0,-1136.064192
NBA,75,1,2100,wave,1017.348462,15.91212456,0.015640781,-1001.436337,138.7823336,-862.6540038
CCA,100,1,2100,wave,1153.096384,12.77414367,0.011078123,-1140.32224,0,-1140.32224
NBA,100,1,2100,wave,1017.348462,11.93409342,0.011730586,-1005.414369,138.7823336,-866.632035
CCA,200,1,2100,wave,1153.096384,6.387071835,0.005539062,-1146.709312,0,-1146.709312
NBA,200,1,2100,wave,1017.348462,5.967046709,0.005865293,-1011.381415,138.7823336,-872.5990817
CCA,20,1,Current,wave,1153.096384,43.52905609,0.037749712,-1109.567328,0,-1109.567328
NBA,20,1,Current,wave,1017.348462,39.35696131,0.038685822,-977.9915007,138.7823336,-839.2091671
CCA,50,1,Current,wave,1153.096384,17.41162244,0.015099885,-1135.684762,0,-1135.684762
NBA,50,1,Current,wave,1017.348462,15.74278452,0.015474329,-1001.605677,138.7823336,-862.8233439
CCA,75,1,Current,wave,1153.096384,11.60774829,0.01006659,-1141.488636,0,-1141.488636
NBA,75,1,Current,wave,1017.348462,10.49518968,0.010316219,-1006.853272,138.7823336,-868.0709387
CCA,100,1,Current,wave,1153.096384,8.705811218,0.007549942,-1144.390573,0,-1144.390573
NBA,100,1,Current,wave,1017.348462,7.871392261,0.007737164,-1009.47707,138.7823336,-870.6947361
CCA,200,1,Current,wave,1153.096384,4.352905609,0.003774971,-1148.743478,0,-1148.743478
NBA,200,1,Current,wave,1017.348462,3.935696131,0.003868582,-1013.412766,138.7823336,-874.6304323
CCA,20,1,total,wave,1153.096384,5879.573779,5.098943905,4726.477395,0,4726.477395
NBA,20,1,total,wave,1017.348462,5563.158505,5.468292048,4545.810043,138.7823336,4684.592377
CCA,50,1,total,wave,1153.096384,2351.829512,2.039577562,1198.733128,0,1198.733128
NBA,50,1,total,wave,1017.348462,2225.263402,2.187316819,1207.91494,138.7823336,1346.697274
CCA,75,1,total,wave,1153.096384,1567.886341,1.359718375,414.789957,0,414.789957
NBA,75,1,total,wave,1017.348462,1483.508935,1.458211213,466.1604727,138.7823336,604.9428063
CCA,100,1,total,wave,1153.096384,1175.914756,1.019788781,22.81837176,0,22.81837176
NBA,100,1,total,wave,1017.348462,1112.631701,1.09365841,95.28323905,138.7823336,234.0655727
CCA,200,1,total,wave,1153.096384,587.9573779,0.50989439,-565.1390061,0,-565.1390061
NBA,200,1,total,wave,1017.348462,556.3158505,0.546829205,-461.0326115,138.7823336,-322.2502779
CCA,20,3,2030,wave,1153.096384,53.41853847,0.046326169,-1099.677846,0,-1099.677846
NBA,20,3,2030,wave,1017.348462,50.82240058,0.049955745,-966.5260614,69.60482584,-896.9212356
CCA,50,3,2030,wave,1153.096384,21.36741539,0.018530468,-1131.728969,0,-1131.728969
NBA,50,3,2030,wave,1017.348462,20.32896023,0.019982298,-997.0195018,69.60482584,-927.4146759
CCA,75,3,2030,wave,1153.096384,14.24494359,0.012353645,-1138.85144,0,-1138.85144
NBA,75,3,2030,wave,1017.348462,13.55264016,0.013321532,-1003.795822,69.60482584,-934.190996
CCA,100,3,2030,wave,1153.096384,10.68370769,0.009265234,-1142.412676,0,-1142.412676
NBA,100,3,2030,wave,1017.348462,10.16448012,0.009991149,-1007.183982,69.60482584,-937.579156
CCA,200,3,2030,wave,1153.096384,5.341853847,0.004632617,-1147.75453,0,-1147.75453
NBA,200,3,2030,wave,1017.348462,5.082240058,0.004995575,-1012.266222,69.60482584,-942.6613961
CCA,20,3,2060,wave,1153.096384,28.460674,0.024681956,-1124.63571,0,-1124.63571
NBA,20,3,2060,wave,1017.348462,27.20489781,0.026740983,-990.1435642,69.60482584,-920.5387384
CCA,50,3,2060,wave,1153.096384,11.3842696,0.009872782,-1141.712114,0,-1141.712114
NBA,50,3,2060,wave,1017.348462,10.88195913,0.010696393,-1006.466503,69.60482584,-936.861677
CCA,75,3,2060,wave,1153.096384,7.589513066,0.006581855,-1145.506871,0,-1145.506871
NBA,75,3,2060,wave,1017.348462,7.254639417,0.007130929,-1010.093823,69.60482584,-940.4889967
CCA,100,3,2060,wave,1153.096384,5.6921348,0.004936391,-1147.404249,0,-1147.404249
NBA,100,3,2060,wave,1017.348462,5.440979563,0.005348197,-1011.907482,69.60482584,-942.3026566
CCA,200,3,2060,wave,1153.096384,2.8460674,0.002468196,-1150.250317,0,-1150.250317
NBA,200,3,2060,wave,1017.348462,2.720489781,0.002674098,-1014.627972,69.60482584,-945.0231464
CCA,20,3,2100,wave,1153.096384,11.82874369,0.010258244,-1141.26764,0,-1141.26764
NBA,20,3,2100,wave,1017.348462,11.05086461,0.010862418,-1006.297597,69.60482584,-936.6927716
CCA,50,3,2100,wave,1153.096384,4.731497475,0.004103297,-1148.364887,0,-1148.364887
NBA,50,3,2100,wave,1017.348462,4.420345843,0.004344967,-1012.928116,69.60482584,-943.3232903
CCA,75,3,2100,wave,1153.096384,3.15433165,0.002735532,-1149.942052,0,-1149.942052
NBA,75,3,2100,wave,1017.348462,2.946897229,0.002896645,-1014.401565,69.60482584,-944.7967389
CCA,100,3,2100,wave,1153.096384,2.365748738,0.002051649,-1150.730635,0,-1150.730635
NBA,100,3,2100,wave,1017.348462,2.210172921,0.002172484,-1015.138289,69.60482584,-945.5334632
CCA,200,3,2100,wave,1153.096384,1.182874369,0.001025824,-1151.91351,0,-1151.91351
NBA,200,3,2100,wave,1017.348462,1.105086461,0.001086242,-1016.243376,69.60482584,-946.6385497
CCA,20,3,Current,wave,1153.096384,43.52905609,0.037749712,-1109.567328,0,-1109.567328
NBA,20,3,Current,wave,1017.348462,39.35696131,0.038685822,-977.9915007,69.60482584,-908.3866749
CCA,50,3,Current,wave,1153.096384,17.41162244,0.015099885,-1135.684762,0,-1135.684762
NBA,50,3,Current,wave,1017.348462,15.74278452,0.015474329,-1001.605677,69.60482584,-932.0008516
CCA,75,3,Current,wave,1153.096384,11.60774829,0.01006659,-1141.488636,0,-1141.488636
NBA,75,3,Current,wave,1017.348462,10.49518968,0.010316219,-1006.853272,69.60482584,-937.2484465
CCA,100,3,Current,wave,1153.096384,8.705811218,0.007549942,-1144.390573,0,-1144.390573
NBA,100,3,Current,wave,1017.348462,7.871392261,0.007737164,-1009.47707,69.60482584,-939.8722439
